Date,Close,Volume,Open,High,Low,Log_Returns,EMA_10,RSI,MACD,Signal_Line
2025-01-29,237.07,26091720,239.015,240.39,236.15,0.004545271071728347,237.07,26.91594561186652,0.0,0.0
2025-01-28,238.15,41587190,234.29,241.77,233.98,0.004545271071728347,237.26636363636362,26.91594561186652,0.08615384615384869,0.01723076923076974
2025-01-27,235.42,49428330,226.21,235.61,225.86,-0.011529574262534861,236.9306611570248,26.91594561186652,-0.06510628972165478,0.0007633574402848373
2025-01-24,234.85,25890740,234.5,236.4,232.93,-0.002424140511330493,236.5523591284748,26.91594561186652,-0.22834307663586628,-0.045057929374945384
2025-01-23,235.42,26404360,234.1,235.52,231.51,0.002424140511330511,236.34647565057028,26.91594561186652,-0.30816286038188423,-0.09767891557633315
2025-01-22,235.01,41448220,232.02,235.44,231.19,-0.001743086554047622,236.1034800777393,26.91594561186652,-0.3998944532270059,-0.15812202310646772
2025-01-21,230.71,39951460,228.9,231.78,226.94,-0.01846655585276968,235.12284733633214,26.91594561186652,-0.8102266760745636,-0.28854295370008687
2025-01-17,225.94,42370120,225.84,226.51,223.08,-0.020892033278734498,233.4532387297263,26.91594561186652,-1.5029915039343678,-0.5314326637469431
2025-01-16,220.66,24757280,224.42,224.65,220.31,-0.023646421966622748,231.12719532432152,26.91594561186652,-2.4498244430959346,-0.9151110196167415
2025-01-15,223.35,31291260,222.83,223.57,220.75,0.01211699246596764,229.71315981080852,26.91594561186652,-2.9491400000675583,-1.321916815706905
2025-01-14,217.76,24711650,220.44,221.82,216.2,-0.025346508894971784,227.53985802702513,26.91594561186652,-3.7526591401442886,-1.8080652805943818
2025-01-13,218.46,27262660,218.06,219.4,216.47,0.0032093925122411424,225.88897474938418,26.91594561186652,-4.283591125786813,-2.3031704496328684
2025-01-10,218.94,36811530,221.46,221.71,216.5,0.0021947882610142597,224.62552479495068,26.91594561186652,-4.612457027634491,-2.765027765233193
2025-01-08,222.13,25033290,223.185,223.52,220.2,0.01446507639311987,224.17179301405054,26.91594561186652,-4.563078950419651,-3.124638002270485
2025-01-07,222.11,28084160,227.9,228.381,221.46,-9.004141911352514e-05,223.79692155695045,26.899320568252037,-4.473986964562755,-3.3945077947289395
2025-01-06,227.61,31849830,226.78,228.835,224.84,0.02446088336767575,224.4902085465958,35.67934782608697,-3.9144535059618875,-3.4984969369755294
2025-01-03,224.19,27515610,222.505,225.36,221.62,-0.015139731407784752,224.43562517448748,35.02267271272339,-3.704283947161059,-3.539654339012636
2025-01-02,220.22,33956580,222.03,225.15,218.19,-0.01786685992486332,223.6691478700352,32.110540474443624,-3.814102282036089,-3.5945439276173268
2024-12-31,219.39,24819660,222.965,223.2299,218.94,-0.003776078734475625,222.89112098457423,30.5224787363305,-3.922887561131489,-3.6602126543201594
2024-12-30,221.3,28321240,220.06,222.9972,218.43,0.008668279106034514,222.60182626010618,33.92731535756158,-3.8110482491848074,-3.690379773293089
2024-12-27,223.75,27367150,225.6,226.03,220.9,0.011010110097960718,222.81058512190504,41.470588235294116,-3.484552511913904,-3.6492143210172525
2024-12-26,227.05,16174500,228.5,228.5,226.6706,0.014640900388995345,223.5813878270132,51.41113653699468,-2.92579314497047,-3.5045300858078963
2024-12-24,229.05,15007500,226.94,229.14,226.13,0.008770062788791055,224.57568094937443,61.636615811373105,-2.2951321806134217,-3.2626505047690015
2024-12-23,225.06,28070010,225.01,226.88,223.9,-0.01757328701090022,224.66373895857907,52.28915662650603,-2.0931598332611543,-3.0287523704674326
2024-12-20,224.92,88279180,219.84,226.21,218.73,-0.0006222498978500721,224.71033187520106,61.222570532915334,-1.9222338080334964,-2.807448657980646
2024-12-19,223.29,39918740,224.91,226.09,222.92,-0.007273408384071908,224.45208971607357,57.3560767590618,-1.8964400981481617,-2.6252469460141494
2024-12-18,220.52,43281440,230.77,231.3999,220.11,-0.012482981318446117,223.73716431315108,52.24943052391801,-2.075588159085328,-2.5153151886283855
2024-12-17,231.15,35948130,232.39,232.73,227.85,0.047078456712751605,225.08495261985087,60.5968045112782,-1.344315692194698,-2.281115289341648
2024-12-16,232.93,37552100,230.23,233.0,228.01,0.0076711288090285535,226.51132487078706,62.20667870036099,-0.6140672843208961,-1.947705688337498
2024-12-13,227.46,28768080,228.4,230.2,225.8608,-0.02376358048696458,226.68381125791666,49.83066154888236,-0.4712906994132311,-1.6524226905526447
2024-12-12,228.97,28204080,229.83,231.09,227.63,0.006616591849307384,227.09948193829544,55.639452571967915,-0.23360202805349672,-1.3686585580528152
2024-12-11,230.26,35385790,226.41,231.2,226.26,0.005618114639912412,227.67412158587808,62.64483627204029,0.058189404243165654,-1.083288965593619
2024-12-10,225.04,31199860,226.09,229.06,224.2002,-0.022930941063917017,227.1951903884457,56.40734860512588,-0.13027245825085743,-0.8926856641250668
2024-12-09,226.09,46819360,227.21,230.08,225.67,0.004654985906623464,226.99424668145554,55.54013416608836,-0.19268249344412425,-0.7526850299888783
2024-12-06,227.03,44178070,220.75,227.15,220.6,0.004149017251309035,227.00074728482724,53.93096836049856,-0.16439767778706482,-0.6350275595485156
2024-12-05,220.55,41140220,218.03,222.15,217.3,-0.028957740788585127,225.82788414213135,42.76169265033407,-0.6572868087932306,-0.6394794093974587
2024-12-04,218.16,48745720,215.96,220.0,215.75,-0.010895688013615746,224.43372338901654,37.977478472068874,-1.2266183295668043,-0.7569071934313278
