Date,Close,Volume,Open,High,Low,Log_Returns,EMA_10,RSI,MACD,Signal_Line
2025-01-29,676.49,21377820,675.0,681.0459,665.67,-0.0031980602019006303,676.49,22.738953825748183,0.0,0.0
2025-01-28,674.33,20950110,666.0,682.58,659.465,-0.0031980602019006303,676.0972727272728,22.738953825748183,-0.17230769230775422,-0.034461538461550846
2025-01-27,659.88,28399190,626.61,663.87,625.1,-0.021661605025962684,673.1486776859504,22.738953825748183,-1.458049528818833,-0.3191791365330073
2025-01-24,647.49,19065330,636.4,652.0,634.2,-0.018954650868734903,668.483463561232,22.738953825748183,-3.4371572408566635,-0.9427747573977385
2025-01-23,636.45,9910163,627.36,636.6,621.15,-0.017197489122545175,662.6591974591898,22.738953825748183,-5.829254083725573,-1.9200706226633055
2025-01-22,623.5,12274010,623.3,633.7,619.435,-0.02055709519635253,655.5393433757007,22.738953825748183,-8.670022218922327,-3.2700609419151103
2025-01-21,616.46,11674020,617.825,621.5,609.0082,-0.011355327021294893,648.4340082164824,22.738953825748183,-11.358487028903482,-4.887746159312785
2025-01-17,612.77,17280600,624.05,624.97,603.67,-0.00600377648435685,641.9496430862129,22.738953825748183,-13.629751628986696,-6.636147253247568
2025-01-16,611.3,8355349,611.5,616.25,609.71,-0.0024018245797597128,636.3769807069013,22.738953825748183,-15.371172593393908,-8.383152321276837
2025-01-15,617.12,15524300,610.21,622.46,606.5,0.009475657425238015,632.8757114874647,22.738953825748183,-16.096090185526236,-9.925739894126718
2025-01-14,594.25,13597990,605.065,605.49,588.55,-0.03776338821961442,625.8528548533801,22.738953825748183,-18.3050018011794,-11.601592275537255
2025-01-13,608.33,10785030,607.1,608.97,598.445,0.02341739164111182,622.6668812436747,22.738953825748183,-18.70383566756084,-13.022040953941973
2025-01-10,615.86,19256560,610.03,629.91,597.34,0.012302167094471888,621.4292664720974,22.738953825748183,-18.202479458400262,-14.05812865483363
2025-01-08,610.72,10085850,613.395,616.4397,602.79,-0.008381075978967404,619.4821271135343,22.738953825748183,-18.012271836312607,-14.848957291129427
2025-01-07,617.89,12071480,631.7,632.1011,608.23,0.011671859090535107,619.192649456528,27.0735524256651,-17.086014903493947,-15.296368813602331
2025-01-06,630.2,14560750,611.825,630.99,605.62,0.019726781235719488,621.1939859189774,34.00507430228346,-15.18360830480708,-15.273816711843281
2025-01-03,604.63,11436780,604.76,609.5,596.4136,-0.04142052862563198,618.182352115527,31.46843764674317,-15.559858310909362,-15.331025031656498
2025-01-02,599.24,12682270,589.72,604.91,587.82,-0.008954515048361214,614.7382880945221,33.018934328148106,-16.10729226656315,-15.48627847863783
2024-12-31,585.51,6019520,592.265,593.97,583.85,-0.02317892333796105,609.424053895518,32.40536059684996,-17.447905282912302,-15.878603839492726
2024-12-30,591.24,7025864,588.75,596.9399,585.58,0.009738764032651897,606.117862278151,38.272502544714285,-17.84231257169961,-16.271345585934103
2024-12-27,599.81,8084229,599.41,601.85,589.8,0.014390912056131229,604.970978227578,44.01380599697992,-17.264343210245784,-16.46994511079644
2024-12-26,603.35,6091239,605.48,606.3,598.94,0.0058845211196064985,604.6762549134729,46.60955945868127,-16.33238039759408,-16.44243216815597
2024-12-24,607.75,4726056,602.715,607.99,599.2849,0.007266153676622977,605.2351176564778,48.74867818117732,-15.065088958649312,-16.16696352625464
2024-12-23,599.85,10205750,589.6,601.09,586.25,-0.013083989235295697,604.2560053553,44.000555825748634,-14.53071431037472,-15.839713683078656
2024-12-20,585.25,48989390,590.58,603.11,580.0,-0.024640517589916932,600.8003680179727,46.68288367978771,-15.11112489294726,-15.693995925052379
2024-12-19,595.57,14958080,610.39,611.52,595.0,0.017479823794834443,599.8493920147049,45.16300227445035,-14.570408114131396,-15.469278362868183
2024-12-18,597.19,17075480,621.0,627.36,596.32,0.002716390549875623,599.3658661938495,42.590681800142896,-13.851494306066229,-15.145721551507794
2024-12-17,619.44,12897840,626.17,632.37,616.54,0.03658052336273791,603.0157087040586,53.04682040531098,-11.355462185148212,-14.387669678235879
2024-12-16,624.24,10885630,629.975,631.15,618.58,0.007719065730037545,606.8746707578662,52.256093228167416,-8.887568504256365,-13.287649443439976
2024-12-13,620.35,8453349,627.22,631.08,616.886,-0.006251074919625233,609.3247306200723,46.27768120323482,-7.163064127440862,-12.062732380240154
2024-12-12,630.79,7474717,631.5,636.6599,627.2094,0.016689167189119294,613.2275068709682,61.162314388120826,-4.897505836460709,-10.629687071484266
2024-12-11,632.68,10837230,623.37,638.4,621.5349,0.0029917630172880904,616.7643238035195,64.70795214637576,-2.9159145163314406,-9.0869325604537
2024-12-10,619.32,10938850,617.56,625.59,612.74,-0.021342663146651845,617.2289922028796,64.91924808048721,-2.395910894961389,-7.7487282273552385
2024-12-09,613.57,11426020,623.925,626.4,606.1701,-0.009327744877011886,616.5637208932651,59.85176034589255,-2.419886281124832,-6.6829598381091575
2024-12-06,623.77,16935500,610.1,629.7899,608.53,0.016487353608317514,617.8739534581259,60.42101600556719,-1.5974181502714373,-5.665851500541614
2024-12-05,608.93,8081212,617.075,619.9,607.05,-0.024078392105179085,616.247780102103,52.20972596229999,-2.118647755440179,-4.956410751521327
2024-12-04,613.78,14697010,612.96,617.78,605.1,0.00793323917645466,615.7990928108115,52.37944913582194,-2.1159798078608674,-4.3883245627892356
2024-12-03,613.65,14907160,595.0,614.2,591.2501,-0.00021182470769991155,615.4083486633913,55.80124432486968,-2.1001461759071844,-3.9306888854128257
2024-12-02,592.83,12522370,577.5,594.5,575.57,-0.03451705305469618,611.3031943609565,53.02812400127839,-3.724662319807635,-3.8894835722917875
2024-11-29,574.32,7130519,569.0,578.46,566.9,-0.03172094772059337,604.5789772044188,42.03224596925382,-6.431566280757579,-4.397900113984946
2024-11-27,569.2,7200228,574.89,574.98,564.1001,-0.008954866052530257,598.1464358945245,39.77347460723417,-8.887498828159892,-5.295819856819936
2024-11-26,573.54,10356550,566.0,577.5,565.2,0.00759581508802866,593.6725384591564,30.704556919455086,-10.36416964076102,-6.3094898136081525
2024-11-25,565.11,13599830,562.1,572.5915,556.39,-0.014807278841488736,588.4793496484007,25.879089499877537,-12.075473899741723,-7.462686630834868
2024-11-22,559.14,9164004,563.55,563.8273,554.59,-0.010620513436618368,583.1449224396005,25.447252306457983,-13.754866422877853,-8.721122589243466
2024-11-21,563.09,11154750,569.52,570.0,549.05,0.007039584242243434,579.4985729051276,21.352403520649943,-14.598779466099813,-9.896653964614735
2024-11-20,565.52,9797339,562.93,566.3499,554.2001,0.004306188594836017,576.9570141951044,21.710193765796078,-14.899750887813866,-10.897273349254561
